experiment	gene_identifier	log2_fc	n_trt	n_ctl	expression_ctl0	log10_p	log10_p_bh
4	294252_at	0.401993355	3	2	1.616	-0.144810241	-0.026023487
4	25327_at	1.159468439	3	2	1.367	-0.575884495	-0.082573663
4	367086_at	-0.109634551	3	2	1.459	-0.027618398	-0.004363654
4	64516_at	0.418604651	3	2	2.349	-0.572037478	-0.082513589
4	394266_at	0.119601329	3	2	3.636	-0.090127482	-0.014397597
4	361560_at	-0.598006645	3	2	1.598	-0.12389274	-0.020628357
4	304951_at	-1.830564784	3	2	2.28	-1.820890612	-0.188657226
4	171131_at	0.089700997	3	2	0.511	-0.07970997	-0.013410692
4	29692_at	-0.740863787	3	2	2.308	-0.344093462	-0.054143441
4	293060_at	0.358803987	3	2	3.285	-0.621525617	-0.085585465
4	365619_at	0.760797342	3	2	2.432	-0.821775062	-0.100339339
4	64511_at	0.23255814	3	2	2.248	-0.290651765	-0.047443584
4	114632_at	0.03654485	3	2	2.934	-0.04885215	-0.00752045
4	361032_at	0.970099668	3	2	1.489	-0.396455345	-0.061716598
4	315988_at	-0.49833887	3	2	2.257	-0.557893369	-0.080419813
4	685474_at	0.096345515	3	2	2.504	-0.103385491	-0.016961766
4	114499_at	0.598006645	3	2	3.153	-0.971171594	-0.103905285
4	310849_at	-0.209302326	3	2	1.984	-0.171297166	-0.0296123
4	306424_at	1.136212625	3	2	1.06	-0.877939334	-0.100339339
4	360478_at	-0.604651163	3	2	2.484	-0.598595334	-0.083734709
4	245982_at	0.089700997	3	2	2.068	-0.080187977	-0.013537065
4	60567_at	-1.132890365	3	2	0.889	-0.686207532	-0.090396448
4	313173_at	2.531561462	3	2	2.229	-0.827858224	-0.100339339
4	25457_at	-0.707641196	3	2	0.836	-0.817926374	-0.100098572
4	25419_at	-0.189368771	3	2	4.465	-0.233415099	-0.039979288
4	116698_at	-0.146179402	3	2	3.267	-0.205391705	-0.035154009
4	58840_at	0.365448505	3	2	3.316	-0.614066697	-0.084891347
4	25364_at	-0.368770764	3	2	1.125	-0.131215068	-0.022783722
4	245956_at	-0.215946844	3	2	2.083	-0.2258541	-0.038500023
4	303879_at	-2.411960133	3	2	1.318	-1.130582271	-0.109473441
4	299295_at	0.332225914	3	2	3.09	-0.540873662	-0.078814002
4	361694_at	-0.425249169	3	2	2.537	-0.612656357	-0.084891347
4	170583_at	-0.079734219	3	2	1.72	-0.057427113	-0.009599443
4	84580_at	-0.554817276	3	2	2.655	-0.967243306	-0.103770938
4	288663_at	0.046511628	3	2	3.345	-0.042232046	-0.006546436
4	315548_at	-0.03986711	3	2	3.659	-0.050076519	-0.007630505
4	287126_at	0.086378738	3	2	3.322	-0.101206549	-0.016683824
4	500221_at	-0.099667774	3	2	2.883	-0.134413597	-0.023503972
4	691024_at	-0.089700997	3	2	1.248	-0.02669711	-0.004140591
4	116664_at	-0.063122924	3	2	3.403	-0.08459513	-0.014072442
4	170896_at	-2.46179402	3	2	0.71	-1.12547812	-0.109473441
4	682967_at	-0.332225914	3	2	2.97	-0.32551796	-0.051195252
4	361811_at	0.239202658	3	2	2.483	-0.269698574	-0.044889446
4	54404_at	-0.352159468	3	2	4.476	-0.576782476	-0.082573663
4	287061_at	0.717607973	3	2	3.134	-0.822016532	-0.100339339
4	362653_at	-1.159468439	3	2	1.698	-2.14285906	-0.263954458
4	301062_at	-0.26910299	3	2	1.912	-0.11849061	-0.019372027
4	117269_at	-0.50166113	3	2	1.649	-0.386286362	-0.060620857
4	298377_at	0.926910299	3	2	2.478	-1.282018528	-0.123841129
4	170946_at	0.07641196	3	2	2.762	-0.053286046	-0.008333901
4	60377_at	0.295681063	3	2	1.52	-0.06710805	-0.011108506
4	308796_at	-0.186046512	3	2	3.15	-0.257440249	-0.043217677
4	317407_at	-0.411960133	3	2	2.25	-0.386578503	-0.060706029
4	25331_at	-0.136212625	3	2	4.342	-0.201010551	-0.034354091
4	297342_at	-0.149501661	3	2	2.177	-0.105033904	-0.017074747
4	291794_at	-0.750830565	3	2	2.563	-0.900843326	-0.100339339
4	287638_at	0.305647841	3	2	1.688	-0.156899009	-0.027798042
4	64045_at	-0.073089701	3	2	3.336	-0.104864003	-0.017074747
4	363496_at	-0.594684385	3	2	1.918	-0.875225823	-0.100339339
4	25674_at	-0.043189369	3	2	1.64	-0.020127046	-0.002988757
4	192110_at	0.933554817	3	2	1.645	-1.406225995	-0.129510328
4	64574_at	-0.780730897	3	2	0.657	-0.4550671	-0.066515472
4	500281_at	-0.159468439	3	2	2.366	-0.168707913	-0.028969392
4	24298_at	-1.96013289	3	2	1.333	-1.450934051	-0.134318489
4	304078_at	-0.710963455	3	2	0.717	-0.491314336	-0.073398936
4	362495_at	0.202657807	3	2	3.106	-0.287680748	-0.047205132
4	499328_at	0.219269103	3	2	3.474	-0.332928328	-0.052508498
4	24706_at	-0.215946844	3	2	3.295	-0.351767256	-0.055473373
4	117241_at	0	3	2	2.805	-0.001368535	-0.000333901
4	252855_at	-0.687707641	3	2	2.695	-0.827939824	-0.100339339
4	362277_at	0.156146179	3	2	2.967	-0.158426918	-0.028031001
4	25153_at	-1.76744186	3	2	1.161	-0.917805156	-0.100339339
4	25734_at	-1.139534884	3	2	2.463	-0.868231601	-0.100339339
4	63887_at	0.202657807	3	2	1.154	-0.059839874	-0.009932839
4	317576_at	0.215946844	3	2	2.471	-0.269034519	-0.044686929
4	306073_at	-0.863787375	3	2	1.03	-0.350807339	-0.05520799
4	81769_at	0.22923588	3	2	3.886	-0.367018246	-0.057213216
4	29678_at	0.15282392	3	2	2.844	-0.224060313	-0.03823341
4	287772_at	0.38538206	3	2	3.299	-0.614490288	-0.084891347
4	246294_at	0.418604651	3	2	3.472	-0.704079884	-0.092488536
4	688611_at	-0.471760797	3	2	2.022	-0.408020693	-0.061716598
4	309255_at	0.169435216	3	2	2.896	-0.21267226	-0.036336395
4	499935_at	-0.415282392	3	2	2.977	-0.440861134	-0.065180765
4	64646_at	-0.219269103	3	2	2.396	-0.205461382	-0.035154649
4	301291_at	-0.46179402	3	2	1.106	-0.185013562	-0.031207855
4	680656_at	-0.368770764	3	2	2.37	-0.51032971	-0.075492544
4	83618_at	0.92358804	3	2	1.682	-0.626019066	-0.085822935
4	290679_at	0.006644518	3	2	2.815	-0.006750795	-0.001427213
4	497988_at	-1.993355482	3	2	1.36	-1.727875132	-0.166586578
4	309871_at	-0.265780731	3	2	1.883	-0.262080648	-0.043729797
4	64515_at	-1.475083056	3	2	2.286	-1.397273648	-0.129510328
4	499191_at	0.312292359	3	2	2.99	-0.485458022	-0.071866291
4	499782_at	-0.159468439	3	2	4.072	-0.209898143	-0.036048714
4	498266_at	0.219269103	3	2	2.442	-0.243618927	-0.041829115
4	303608_at	-0.475083056	3	2	2.489	-0.722427871	-0.094356099
4	361990_at	-0.292358804	3	2	3.051	-0.442679097	-0.065652962
4	300514_at	-0.059800664	3	2	3.739	-0.070182607	-0.011598939
4	307035_at	1.139534884	3	2	2.196	-2.084351662	-0.250645722
4	286915_at	-1.38538206	3	2	1.035	-0.604683292	-0.084110506
4	686779_at	-0.661129568	3	2	2.605	-1.056976809	-0.109381284
4	360457_at	-1.418604651	3	2	1.829	-0.908571921	-0.100339339
4	309724_at	-1.199335548	3	2	1.741	-0.582090434	-0.082756995
4	501925_at	-0.189368771	3	2	2.601	-0.207407833	-0.035581103
4	500612_at	-0.235880399	3	2	1.595	-0.261884047	-0.043729797
4	84395_at	-1.069767442	3	2	3.095	-0.648004108	-0.087923415
4	24497_at	-1.129568106	3	2	1.363	-0.441596868	-0.065424983
4	308976_at	-0.209302326	3	2	2.586	-0.327443115	-0.051195252
4	291793_at	3.199335548	3	2	2.495	-1.261183874	-0.123841129
4	445268_at	0.006644518	3	2	3.47	-0.006824818	-0.001441492
4	290541_at	-0.551495017	3	2	2.376	-0.618258724	-0.085050497
4	307657_at	0.428571429	3	2	2.399	-0.486934675	-0.072370487
4	296320_at	-0.179401993	3	2	2.845	-0.268373232	-0.044649143
4	497863_at	-0.265780731	3	2	2.45	-0.382034733	-0.060289689
4	85420_at	0.302325581	3	2	1.943	-0.433841201	-0.06437841
4	287642_at	-0.471760797	3	2	3.255	-0.670326572	-0.089754587
4	684173_at	0.262458472	3	2	2.125	-0.283589939	-0.046805985
4	298199_at	0.65448505	3	2	4.09	-0.957401742	-0.102447049
4	58942_at	-0.003322259	3	2	1.026	-0.001331418	-0.000320147
4	192109_at	0.790697674	3	2	1.289	-0.280334362	-0.046249161
4	293634_at	-0.335548173	3	2	1.784	-0.14201998	-0.025437391
4	689788_at	-0.760797342	3	2	1.706	-0.670400237	-0.089754587
4	360494_at	0.046511628	3	2	2.692	-0.048975462	-0.00752045
4	498423_at	0.069767442	3	2	2.817	-0.076922911	-0.012875044
4	25470_at	-0.398671096	3	2	1.602	-0.159013177	-0.028202245
4	296390_at	-0.249169435	3	2	3.284	-0.247970057	-0.042341531
4	361755_at	-0.571428571	3	2	2.21	-0.44403135	-0.065819182
4	361728_at	-0.504983389	3	2	2.228	-0.704882787	-0.092488536
4	291388_at	0.936877076	3	2	1.633	-0.435957538	-0.06437841
4	316327_at	0.096345515	3	2	1.838	-0.144538172	-0.025924248
4	288150_at	0.289036545	3	2	3.425	-0.3828523	-0.060289689
4	24649_at	-0.504983389	3	2	1.836	-0.55836545	-0.080419813
4	317468_at	-0.903654485	3	2	1.765	-0.423997093	-0.062965547
4	259241_at	1.757475083	3	2	3.308	-1.619859669	-0.144140263
4	140720_at	-0.355481728	3	2	0.711	-0.330536996	-0.051708132
4	685079_at	0.338870432	3	2	3.14	-0.578076377	-0.082573663
4	25102_at	-0.23255814	3	2	1.597	-0.328634508	-0.051566175
4	684961_at	-0.205980066	3	2	1.748	-0.105915104	-0.017283677
4	311254_at	0.418604651	3	2	3.117	-0.698931861	-0.092080181
4	24591_at	-0.445182724	3	2	2.453	-0.461115591	-0.067774904
4	500950_at	0.455149502	3	2	2.693	-0.747861137	-0.095131343
4	305470_at	-0.169435216	3	2	2.825	-0.179502759	-0.030702995
4	313668_at	0.388704319	3	2	0.674	-0.287259976	-0.047075338
4	315958_at	-0.059800664	3	2	2.914	-0.074899967	-0.012649384
4	362836_at	0.146179402	3	2	3.067	-0.175151434	-0.029945682
4	24314_at	0.196013289	3	2	3.686	-0.151117188	-0.027237951
4	192362_at	-1.604651163	3	2	2.041	-0.563114618	-0.08148212
4	316290_at	-0.637873754	3	2	1.938	-1.00332625	-0.10547372
4	117023_at	-0.086378738	3	2	1.781	-0.034345868	-0.005287264
4	24718_at	-0.42192691	3	2	3.038	-0.534603883	-0.077857858
4	25347_at	-0.558139535	3	2	2.628	-0.581773263	-0.082756995
4	300679_at	-0.571428571	3	2	2.144	-0.82318825	-0.100339339
4	309069_at	-0.029900332	3	2	2.72	-0.028041662	-0.004363654
4	100364969_at	-0.405315615	3	2	1.653	-0.217670537	-0.036910947
4	678769_at	-0.083056478	3	2	2.613	-0.103603365	-0.016982922
4	299208_at	-0.139534884	3	2	2.296	-0.141703304	-0.025333066
4	368062_at	-0.159468439	3	2	2.857	-0.197728263	-0.033581471
4	313045_at	-0.043189369	3	2	2.07	-0.039005414	-0.006034167
4	360768_at	0.146179402	3	2	3.352	-0.216296542	-0.036700029
4	304578_at	0.674418605	3	2	2.625	-0.904436866	-0.100339339
4	299569_at	0.102990033	3	2	2.891	-0.103873948	-0.016989236
4	24318_at	0.089700997	3	2	1.501	-0.042228872	-0.006546436
4	288905_at	-1.408637874	3	2	1.049	-0.857209796	-0.100339339
4	306764_at	-0.315614618	3	2	2.372	-0.526575092	-0.077380165
4	81741_at	0.046511628	3	2	2.676	-0.05903699	-0.009925252
4	301618_at	0.019933555	3	2	2.944	-0.019332873	-0.002904012
4	361999_at	-0.26910299	3	2	2.806	-0.417444018	-0.062007322
4	304322_at	-1.80730897	3	2	1.502	-1.321333415	-0.125354934
4	298690_at	-0.202657807	3	2	2.191	-0.197337485	-0.033581471
4	24278_at	-0.61461794	3	2	1.571	-0.318049389	-0.050961944
4	24370_at	0.534883721	3	2	1.449	-0.310631615	-0.049535354
4	303689_at	0.342192691	3	2	2.697	-0.436892281	-0.064489419
4	316062_at	0.950166113	3	2	1.534	-0.530189549	-0.077857858
4	140729_at	-1.066445183	3	2	0.998	-0.33883921	-0.053619441
4	363455_at	-1.156146179	3	2	1.008	-0.50619157	-0.075148356
4	59300_at	0.166112957	3	2	1.9	-0.12006907	-0.019971848
4	64545_at	-0.239202658	3	2	2.189	-0.374431518	-0.058816806
4	245955_at	-1.398671096	3	2	2.609	-0.771299297	-0.096060947
4	54290_at	-0.255813953	3	2	2.198	-0.368600263	-0.057488116
4	65133_at	2.408637874	3	2	2.225	-1.40283055	-0.129510328
4	81830_at	-0.372093023	3	2	3.658	-0.636770361	-0.08750101
4	292199_at	-0.392026578	3	2	1.185	-0.249807556	-0.04244389
4	65053_at	0.069767442	3	2	1.096	-0.024728868	-0.003954619
4	309659_at	-0.667774086	3	2	1.918	-0.622769113	-0.085634746
4	83427_at	-0.279069767	3	2	3.871	-0.419330019	-0.062266196
4	293476_at	-0.15282392	3	2	3.172	-0.2109303	-0.036150288
4	100362124_at	0.079734219	3	2	2.434	-0.088564351	-0.014397597
4	83805_at	-0.388704319	3	2	1.86	-0.486961003	-0.072370487
4	295305_at	-0.132890365	3	2	3.07	-0.188018521	-0.031631676
4	29499_at	0.568106312	3	2	0.841	-0.637545735	-0.087650317
4	29204_at	0.966777409	3	2	2.517	-1.71222368	-0.160397286
4	94266_at	-0.079734219	3	2	4.111	-0.104575561	-0.017053934
4	100911253_at	-0.325581395	3	2	1.7	-0.361120877	-0.056515874
4	502479_at	0.328903654	3	2	2.416	-0.504560361	-0.074809366
4	114004_at	0.358803987	3	2	2.738	-0.481022767	-0.070617843
4	363278_at	-0.265780731	3	2	2.883	-0.433097537	-0.064202754
4	290657_at	-0.418604651	3	2	2.253	-0.690395414	-0.09101179
4	288599_at	-0.023255814	3	2	3.556	-0.027966786	-0.004363654
4	117282_at	-0.016611296	3	2	4.013	-0.018886228	-0.002855527
4	171151_at	-0.451827243	3	2	2.313	-0.393723741	-0.061716598
4	50685_at	-0.528239203	3	2	3.533	-0.932533087	-0.100339339
4	361537_at	-1.136212625	3	2	2.52	-1.2178168	-0.119675064
4	25292_at	0.099667774	3	2	4.567	-0.09164008	-0.014485123
4	65194_at	-0.196013289	3	2	2.09	-0.232177686	-0.039877878
4	310074_at	-1.302325581	3	2	1.33	-0.413015997	-0.061818189
4	29242_at	0.750830565	3	2	1.754	-0.635506397	-0.087455667
4	116642_at	-0.584717608	3	2	1.394	-0.294209233	-0.047790522
4	287164_at	-0.514950166	3	2	1.186	-0.270625815	-0.045074594
4	304807_at	-0.03986711	3	2	2.613	-0.042372397	-0.006598986
4	24482_at	0.199335548	3	2	4.41	-0.211710519	-0.036254199
4	171569_at	0.548172757	3	2	2.521	-0.334002096	-0.052607118
4	298567_at	-1.657807309	3	2	1.288	-0.386584531	-0.060706029
4	100362814_at	0.495016611	3	2	1.41	-0.289630513	-0.047443584
4	259167_at	-0.056478405	3	2	1.766	-0.026051178	-0.004123696
4	362113_at	-0.19269103	3	2	2.021	-0.253486591	-0.042947766
4	298517_at	0.255813953	3	2	3.184	-0.369418409	-0.057488116
4	311866_at	0.003322259	3	2	2.143	-0.002866273	-0.000571086
4	116687_at	0.023255814	3	2	3.483	-0.02642513	-0.004123696
4	303259_at	-0.19269103	3	2	2.868	-0.257716157	-0.043217677
4	26193_at	0.056478405	3	2	4.66	-0.067021062	-0.011108506
4	29695_at	-0.624584718	3	2	1.879	-0.888992202	-0.100339339
4	140938_at	-0.249169435	3	2	2.252	-0.26657577	-0.044095514
4	500577_at	0.225913621	3	2	1.764	-0.116238984	-0.01889726
4	366618_at	0.295681063	3	2	3.045	-0.480360085	-0.070482382
4	362765_at	0.588039867	3	2	2.569	-0.863908164	-0.100339339
4	500893_at	0.196013289	3	2	2.433	-0.279973467	-0.046217021
4	29517_at	-1.355481728	3	2	2.925	-1.822603101	-0.188657226
4	50690_at	-0.644518272	3	2	2.296	-0.858522799	-0.100339339
4	170751_at	-0.013289037	3	2	3.02	-0.011961951	-0.002136126
4	310812_at	-0.34551495	3	2	1.52	-0.234319477	-0.040093857
4	316325_at	-0.139534884	3	2	2.459	-0.196655263	-0.033477591
4	58819_at	-0.202657807	3	2	3.328	-0.225766098	-0.038500023
4	316216_at	-0.215946844	3	2	2.345	-0.266311244	-0.044095514
4	29630_at	0.059800664	3	2	3.959	-0.081081458	-0.013620964
4	361586_at	-0.199335548	3	2	2.061	-0.197244961	-0.033568381
4	312495_at	0.607973422	3	2	2.481	-0.3166245	-0.050609096
4	363288_at	0.744186047	3	2	1.816	-1.19264109	-0.111015199
4	363151_at	0.053156146	3	2	2.697	-0.066429398	-0.01093278
4	294339_at	0.212624585	3	2	2.577	-0.31335129	-0.049955798
4	287750_at	-0.76744186	3	2	1.686	-0.373929587	-0.058816806
4	303206_at	0.694352159	3	2	2.838	-0.95210338	-0.101627261
4	81922_at	-0.159468439	3	2	2.483	-0.182717053	-0.031036822
4	54266_at	-0.607973422	3	2	1.234	-0.168297836	-0.028876912
4	29382_at	-0.129568106	3	2	3.319	-0.193800843	-0.0326373
4	287453_at	-0.056478405	3	2	3.57	-0.07282982	-0.012114469
4	293455_at	-0.425249169	3	2	2.842	-0.788329316	-0.098324909
4	309111_at	0.129568106	3	2	3.501	-0.097046583	-0.015691776
4	499758_at	-0.003322259	3	2	2.607	-0.002921681	-0.000571086
4	432361_at	0.19269103	3	2	1.599	-0.061727025	-0.010093963
4	681996_at	-0.176079734	3	2	3.274	-0.240284536	-0.04093921
4	361943_at	-1.292358804	3	2	1.051	-0.45382877	-0.066515472
4	25520_at	-0.059800664	3	2	2.982	-0.079710911	-0.013410692
4	140594_at	0.973421927	3	2	1.995	-0.806124333	-0.099845385
4	361044_at	0.079734219	3	2	2.413	-0.104259298	-0.017048631
4	116543_at	-1.684385382	3	2	1.281	-1.507522625	-0.138422727
4	361853_at	-0.338870432	3	2	0.334	-0.249133747	-0.04244389
4	501747_at	-0.544850498	3	2	1.275	-0.214856731	-0.036627883
4	25104_at	-0.182724252	3	2	3.486	-0.251821501	-0.042839668
4	679551_at	0.790697674	3	2	1.691	-0.462702233	-0.067792016
4	688502_at	-1.239202658	3	2	0.471	-1.288510219	-0.124143398
4	259271_at	-0.013289037	3	2	2.32	-0.011815517	-0.002136126
4	362804_at	-0.096345515	3	2	2.267	-0.127758057	-0.021943028
4	296653_at	-0.744186047	3	2	1.989	-0.717705359	-0.093768003
4	298490_at	1.196013289	3	2	3.581	-1.91831537	-0.20804157
4	499934_at	0.11627907	3	2	2.831	-0.16732693	-0.02880283
4	24561_at	-0.03986711	3	2	2.393	-0.044771354	-0.00695308
4	117038_at	-0.202657807	3	2	1.4	-0.087129067	-0.014310672
4	60353_at	2.009966777	3	2	1.626	-0.665730124	-0.089659193
4	501095_at	0.926910299	3	2	2.117	-0.425692625	-0.063084055
4	266606_at	-0.086378738	3	2	3.027	-0.119663741	-0.019887167
4	65182_at	0.933554817	3	2	1.584	-0.88960137	-0.100339339
4	94195_at	2.365448505	3	2	2.298	-0.797565937	-0.098823234
4	246770_at	-0.126245847	3	2	2.916	-0.183150836	-0.031036822
4	307859_at	-0.548172757	3	2	1.421	-0.228838828	-0.039158298
4	304092_at	-0.179401993	3	2	3.239	-0.236778447	-0.040630943
4	25526_at	1.451827243	3	2	1.83	-1.330780843	-0.125459602
4	307833_at	-0.142857143	3	2	2.896	-0.204656013	-0.034913524
4	56718_at	0.112956811	3	2	2.809	-0.150642073	-0.027199111
4	290705_at	0.22923588	3	2	2.08	-0.207536284	-0.035600585
4	297025_at	-0.279069767	3	2	1.717	-0.145373414	-0.026193462
4	363212_at	-0.129568106	3	2	1.316	-0.033577776	-0.005222095
4	361520_at	-0.043189369	3	2	2.702	-0.054857031	-0.008779249
4	316335_at	-0.003322259	3	2	1.527	-0.002065064	-0.000560095
4	313978_at	-0.063122924	3	2	2.824	-0.082835356	-0.013693284
4	499926_at	0.820598007	3	2	0.94	-0.665058215	-0.089659193
4	685679_at	0.574750831	3	2	1.815	-0.261173581	-0.043709351
4	310677_at	0.202657807	3	2	2.402	-0.237841091	-0.040810033
4	362204_at	-1.006644518	3	2	1.518	-1.137588719	-0.109473441
4	306994_at	0.378737542	3	2	3.024	-0.622483068	-0.085624465
4	171088_at	0.289036545	3	2	1.473	-0.112598863	-0.018233901
4	307503_at	0.046511628	3	2	3.38	-0.053582217	-0.00845773
4	498749_at	0.239202658	3	2	2.878	-0.266703389	-0.044095514
4	316426_at	-0.029900332	3	2	2.22	-0.035671711	-0.005505976
4	366219_at	-1.707641196	3	2	0.481	-0.703639696	-0.092488536
4	24312_at	-0.122923588	3	2	3.294	-0.171112554	-0.029560581
4	286960_at	-0.700996678	3	2	1.752	-1.16767173	-0.109473441
4	498335_at	-0.093023256	3	2	1.988	-0.052568639	-0.008270404
4	312634_at	-0.186046512	3	2	2.804	-0.268181494	-0.044594467
4	680338_at	-2.860465116	3	2	0.943	-0.982739119	-0.104028473
4	294709_at	-0.093023256	3	2	3.354	-0.124236565	-0.020638499
4	298689_at	-0.212624585	3	2	3.082	-0.263927258	-0.043996767
4	24516_at	-1.521594684	3	2	3.192	-1.274623056	-0.123841129
4	361065_at	0.059800664	3	2	2.896	-0.081349666	-0.013620964
4	24936_at	-0.564784053	3	2	2.302	-0.62892151	-0.086197517
4	289057_at	-0.166112957	3	2	3.911	-0.172251943	-0.029668647
4	29712_at	-1.312292359	3	2	1.428	-0.62106843	-0.085585465
4	64547_at	0.617940199	3	2	2.095	-1.037417256	-0.108151917
4	296583_at	0.069767442	3	2	2.619	-0.078643184	-0.013217294
4	362914_at	-0.551495017	3	2	2.381	-0.815228175	-0.100098572
4	171018_at	-0.129568106	3	2	2.966	-0.187734503	-0.031631676
4	313278_at	0.455149502	3	2	3.497	-0.314034567	-0.050266491
4	314171_at	0.225913621	3	2	2.996	-0.362945094	-0.056515874
4	29441_at	1.222591362	3	2	3.61	-1.458231643	-0.137285664
4	100360513_at	-0.272425249	3	2	1.362	-0.254256381	-0.042997845
4	287185_at	-0.186046512	3	2	1.325	-0.073554083	-0.012348322
4	296271_at	0.684385382	3	2	3.117	-1.195786241	-0.111618942
4	315579_at	-0.96345515	3	2	1.906	-0.933384524	-0.100339339
4	114561_at	0.149501661	3	2	3.304	-0.213609626	-0.036486081
4	497040_at	-0.328903654	3	2	2.123	-0.490085694	-0.073098316
4	293990_at	-1.408637874	3	2	0.783	-0.411754664	-0.061818189
4	360580_at	-0.428571429	3	2	1.986	-0.483472718	-0.071280632
4	299638_at	2.285714286	3	2	2.034	-1.695863516	-0.152018853
4	291015_at	0.106312292	3	2	2.44	-0.078229902	-0.013137959
4	690137_at	-0.368770764	3	2	2.073	-0.356316576	-0.055921597
4	302248_at	-0.119601329	3	2	2.462	-0.126484498	-0.02141259
4	60422_at	0.322259136	3	2	1.573	-0.192764101	-0.032401679
4	29376_at	-0.136212625	3	2	2.564	-0.153917455	-0.027547672
4	362668_at	-0.142857143	3	2	2.362	-0.147774413	-0.02661074
4	114558_at	-0.255813953	3	2	3.179	-0.433705769	-0.06437841
4	680594_at	-0.425249169	3	2	3.149	-0.54935987	-0.079865905
4	299027_at	0.066445183	3	2	3.03	-0.079083418	-0.013369842
4	306348_at	0.787375415	3	2	2.972	-1.000321895	-0.104873928
4	303194_at	-0.295681063	3	2	2.401	-0.33738861	-0.053493358
4	294422_at	0.780730897	3	2	3.904	-1.354304163	-0.126141971
4	245919_at	-0.156146179	3	2	0.705	-0.120248765	-0.019971848
4	363091_at	-2.717607973	3	2	1.251	-1.480679933	-0.138267464
4	24800_at	0.122923588	3	2	2.915	-0.15114604	-0.027237951
4	362275_at	0.285714286	3	2	2.697	-0.133569798	-0.023380696
4	503252_at	0.202657807	3	2	3.477	-0.248844284	-0.042380062
4	245977_at	-0.438538206	3	2	2.549	-0.644888977	-0.087923415
4	494520_at	-0.830564784	3	2	1.92	-0.569097757	-0.082219049
4	308107_at	0.541528239	3	2	2.758	-0.889363273	-0.100339339
4	79127_at	-0.983388704	3	2	2.242	-1.040841796	-0.108642609
4	689984_at	0.109634551	3	2	2.174	-0.113579067	-0.01836774
4	361757_at	-0.156146179	3	2	0.707	-0.089121826	-0.014397597
4	361207_at	-0.425249169	3	2	3.707	-0.714454214	-0.093025145
4	363253_at	0.149501661	3	2	2.26	-0.147406275	-0.02661074
